voivodeship,county,multiple_infections,gender_male,age_group_0-18,age_group_19-24,age_group_25-34,age_group_35-44,age_group_45-54,age_group_55-64,age_group_65-74,age_group_75-84,age_group_85-94,age_group_95+,AstraZeneca,Johnson&Johnson,Moderna,Pfizer,dose_booster,dose_full,dose_single,dose_unvaccinated,number_of_reported_cases
2,264,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,1
2,264,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,1
2,264,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,1
2,264,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,1
2,264,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,6
2,264,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,1
2,264,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,1
2,264,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
2,264,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,1
2,264,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,2
2,264,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2
2,264,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,1
2,265,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,1
2,265,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,1
2,265,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,2
2,265,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,1
2,265,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,1
2,265,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,1
2,265,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,1
2,265,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2
2,265,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,1
2,265,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,2
2,265,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,1
2,265,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,1
2,265,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,2
2,265,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
2,265,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,1
2,265,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,1
2,265,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1
2,265,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2
2,265,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,1
2,265,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
4,401,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,1
4,401,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,1
4,401,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,2
4,401,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,1
4,401,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,1
4,401,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,1
4,401,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,2
4,401,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,1
4,401,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
4,401,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,3
4,401,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
4,401,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1
4,401,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,1
4,401,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,1
4,401,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
4,401,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,1
4,401,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,1
4,401,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,2
4,401,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,1
4,401,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,1
4,401,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2
4,401,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
4,401,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
4,401,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,1
4,401,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,1
4,401,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
4,401,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,1
4,401,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,1
4,402,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,1
4,402,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,2
4,402,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,1
4,402,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,1
4,402,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,1
4,402,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,2
4,402,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1
4,402,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
4,402,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,1
4,402,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
4,402,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1
4,402,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
4,402,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,2
4,402,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,1
4,402,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,1
4,402,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,1
4,402,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
4,402,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1
4,402,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
4,402,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,1
4,402,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
4,402,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,1
4,402,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,1
4,403,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,2
4,403,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,1
4,403,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,2
4,403,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,1
4,403,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,1
4,403,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,2
4,403,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,1
4,403,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,1
4,403,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,1
4,403,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,3
4,403,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,1
4,403,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
4,403,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,2
4,403,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,3
4,403,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,2
4,403,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
4,403,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1
4,403,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,1
4,403,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,1
4,403,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1
4,403,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,1
4,403,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,2
4,403,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,1
4,403,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,7
4,403,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,3
4,403,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,1
4,403,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,2
4,403,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,1
4,403,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,2
4,403,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,2
4,403,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,1
4,403,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3
4,403,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,6
4,403,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,1
4,403,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1
4,403,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,2
4,403,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2
4,403,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,2
4,403,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,3
4,403,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,1
4,403,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1
4,403,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,1
4,403,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,1
4,403,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,7
4,403,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,4
4,403,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,1
4,403,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,1
4,403,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,1
4,403,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,2
4,403,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,2
4,403,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
4,403,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,1
4,403,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,1
4,403,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
4,403,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,1
4,403,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,1
4,403,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,1
4,403,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,1
4,403,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
4,404,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,1
4,404,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,1
4,404,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,2
4,404,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,2
4,404,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,1
4,404,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3
4,404,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,1
4,404,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1
4,404,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
4,404,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,1
4,404,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,1
4,404,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3
4,404,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,1
4,404,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,1
4,404,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,1
4,404,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,2
4,404,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
4,404,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3
4,404,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,1
4,404,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,1
4,404,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,1
4,404,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,1
4,404,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
4,404,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,1
4,405,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,1
4,405,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,1
4,405,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,2
4,405,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,1
4,405,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,3
4,405,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,1
4,405,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,2
4,405,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,2
4,405,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,1
4,405,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3
4,405,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,1
4,405,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,1
4,405,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,1
4,405,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,1
4,405,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,1
4,405,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
4,405,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,1
4,405,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
4,405,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,1
4,405,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,1
4,405,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,1
4,405,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,1
4,406,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,1
4,406,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,2
4,406,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1
4,406,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
4,406,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,1
4,406,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,1
4,406,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,1
4,406,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,1
4,406,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
4,406,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2
4,406,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,1
4,406,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,1
4,406,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
4,407,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,1
4,407,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,1
4,407,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,1
4,407,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,3
4,407,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,1
4,407,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,1
4,407,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,1
4,407,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,1
4,407,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,3
4,407,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,1
4,407,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,1
4,407,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,2
4,407,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,2
4,407,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,1
4,407,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,1
4,407,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2
4,407,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,2
4,407,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,2
4,407,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,2
4,407,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1
4,407,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2
4,407,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,1
4,407,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,2
4,407,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1
4,407,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
4,407,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,1
4,407,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,4
4,407,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,2
4,407,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,1
4,407,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,1
4,407,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,3
4,407,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,1
4,407,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,2
4,407,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,1
4,407,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,1
4,407,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,1
4,407,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3
4,407,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,1
4,407,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1
4,407,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,1
4,407,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,2
4,407,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,1
4,407,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,1
4,407,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
4,407,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,2
4,407,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,1
4,407,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,4
4,407,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,3
4,407,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,1
4,407,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,1
4,407,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,2
4,407,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,1
4,407,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,1
4,407,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,1
4,407,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
4,407,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,1
4,407,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,1
4,407,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,1
4,407,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,1
4,407,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,1
4,407,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
4,407,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,1
4,408,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,2
4,408,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,1
4,408,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,1
4,408,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,1
4,408,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,1
4,408,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,1
4,408,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2
4,408,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,2
4,408,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,1
4,408,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1
4,408,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
4,408,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
4,408,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
4,408,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,1
4,408,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,1
4,408,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,1
4,408,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,1
4,408,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,1
4,408,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1
4,408,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2
4,409,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,1
4,409,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,1
4,409,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,1
4,409,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,1
4,409,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
4,409,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,2
4,409,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,1
4,409,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
4,409,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2
4,409,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,1
4,409,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,1
4,409,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,1
4,409,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2
4,409,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,1
4,409,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1
4,409,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
4,409,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2
